"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","Celltype"
0.000120236506218039,0.556523178615936,0.643,0.388,1,"3","SENP1","AVC"
0.000120401179220845,0.882315796668953,0.378,0.194,1,"3","GPATCH4","AVC"
0.000121882325758392,0.571065088639996,0.816,0.632,1,"3","MSH2","AVC"
0.000122803055705474,0.639858925582354,0.857,0.721,1,"3","CERS2","AVC"
0.000124338749053769,0.728543800919507,0.337,0.161,1,"3","PIM1","AVC"
0.00012519254657828,0.466757064648377,0.755,0.508,1,"3","TUBA1A","AVC"
0.000125990485420853,0.68804445515224,0.286,0.13,1,"3","PINX1","AVC"
0.000126069164043101,0.441312606246861,0.541,0.304,1,"3","GMEB1","AVC"
0.000126522887348337,0.47775627956762,0.99,0.918,1,"3","RACK1","AVC"
0.000127666986772593,0.372730538373466,0.949,0.869,1,"3","SMARCA4","AVC"
0.000128208117465732,0.526225779135718,0.735,0.503,1,"3","CNIH4","AVC"
0.000128308586673472,0.532687125547722,0.827,0.623,1,"3","RNPS1","AVC"
0.000130291280935469,0.849705951973224,0.347,0.172,1,"3","ZBTB8A","AVC"
0.000130369753940935,0.716759275998587,0.398,0.207,1,"3","RAB15","AVC"
0.000131942363096211,0.467053421118571,0.551,0.308,1,"3","DEPDC5","AVC"
0.000133189714201366,0.473150043332129,0.867,0.696,1,"3","EI24","AVC"
0.000133832219672006,0.530217863293483,0.684,0.424,1,"3","KNOP1","AVC"
0.000135739973711351,0.45500061782389,0.806,0.55,1,"3","PRKD3","AVC"
0.000136228211922986,0.912351371827082,0.276,0.126,1,"3","PELI2","AVC"
0.000137908498422425,1.32390564230313,0.347,0.18,1,"3","RAB32","AVC"
0.000138061567482026,0.492139262610825,0.969,0.879,1,"3","CALR","AVC"
0.000138107850995957,0.47910004137864,0.459,0.236,1,"3","POLR1B","AVC"
0.000140818213105538,0.440272764909267,0.561,0.304,1,"3","FKRP","AVC"
0.000141521504159773,0.730142627737554,0.561,0.341,1,"3","MAZ","AVC"
0.000141707618759408,0.415846802280018,0.908,0.91,1,"3","NCL","AVC"
0.000143013326469042,0.563300315134528,0.398,0.202,1,"3","EP400","AVC"
0.000143579842979748,0.461875570028836,0.867,0.671,1,"3","PRPF19","AVC"
0.000143606642989028,0.68630706136206,0.347,0.166,1,"3","PPIH","AVC"
0.000143996600161328,0.549570647436449,0.571,0.319,1,"3","PIGM","AVC"
0.000144038921575907,0.810193770969304,0.52,0.327,1,"3","HEY2","AVC"
0.000144437173838013,0.683475596174941,0.694,0.447,1,"3","TRIM5","AVC"
0.000145122093425612,0.970085411389846,0.296,0.14,1,"3","GMDS","AVC"
0.000145752597601067,0.651732578281635,0.429,0.232,1,"3","CENPC","AVC"
0.000148282470336473,0.528032001976761,0.633,0.398,1,"3","B3GAT3","AVC"
0.000148552353909643,0.421805255261416,0.878,0.8,1,"3","IPO9","AVC"
0.000148814182101827,0.414702399974354,0.918,0.82,1,"3","NME2","AVC"
0.000149406519539665,0.297408988510686,0.316,0.142,1,"3","DCLRE1A","AVC"
0.000149907539702397,0.477816353944081,0.357,0.172,1,"3","PALB2","AVC"
0.000152473956630996,0.889188380569803,0.337,0.171,1,"3","CSF1","AVC"
0.000152903085425379,0.650631989796675,0.673,0.436,1,"3","ARHGEF7","AVC"
0.000153307771709489,0.57271484709274,0.735,0.521,1,"3","RNF141","AVC"
0.000155329659042893,0.498649362694136,0.867,0.663,1,"3","CLTA","AVC"
0.000157229303339955,0.417229298355327,0.816,0.626,1,"3","CEP57","AVC"
0.000158431831993751,0.432942966044212,0.51,0.288,1,"3","EFHD2","AVC"
0.000159514726369012,0.648314684586923,0.643,0.424,1,"3","DCTPP1","AVC"
0.000159531289628909,0.475475287670566,0.633,0.384,1,"3","TMA16","AVC"
0.00016287396741498,0.554756656264409,0.561,0.338,1,"3","RAPGEF1","AVC"
0.000162944777973755,0.576919490446016,0.5,0.287,1,"3","GPT2","AVC"
0.000163164306418322,0.621626418196316,0.439,0.239,1,"3","PARD6G","AVC"
0.000163312431770627,0.608010271459694,0.806,0.578,1,"3","XBP1","AVC"
0.000163448986702892,0.488583006761225,0.878,0.661,1,"3","MCL1","AVC"
0.000165594211091565,0.553550264309888,0.531,0.305,1,"3","ZNF92","AVC"
0.000165892365085549,0.509905718341427,0.347,0.165,1,"3","NDOR1","AVC"
0.000167360787445489,0.524569083171789,0.357,0.172,1,"3","EEF1E1","AVC"
0.000167931977658802,0.43873454401618,0.429,0.22,1,"3","C12orf29","AVC"
0.000169005642259727,0.276720777345984,0.99,0.924,1,"3","HNRNPL","AVC"
0.000169488905916736,0.827244072392838,0.378,0.2,1,"3","PIGW","AVC"
0.000173094221295115,0.510441728179132,0.571,0.334,1,"3","GARS","AVC"
0.000174732173589067,0.451074591735056,0.959,0.847,1,"3","STT3A","AVC"
0.000176870173833663,0.52560897512378,0.888,0.796,1,"3","PPIB","AVC"
0.000177256651337841,0.573027759252712,0.5,0.276,1,"3","ZNF620","AVC"
0.000177795197223977,0.445707380054649,0.816,0.624,1,"3","GSK3A","AVC"
0.000177819032465447,0.562670466048093,0.694,0.455,1,"3","SERP1","AVC"
0.000178269172830358,0.565801948922973,0.337,0.162,1,"3","KLHL25","AVC"
0.000180798159971776,0.550676197825371,0.622,0.371,1,"3","CDK17","AVC"
0.000181227800460713,0.535524973510296,0.5,0.279,1,"3","CCNYL1","AVC"
0.000181344451519347,0.443189309224203,0.888,0.704,1,"3","PCGF2","AVC"
0.000181994276962464,0.38808200805423,0.827,0.636,1,"3","RAVER1","AVC"
0.000182033330476659,0.40383880914062,0.918,0.732,1,"3","RER1","AVC"
0.000183200487905809,0.472433845761237,0.612,0.391,1,"3","ZNF496","AVC"
0.000183340910923369,1.24139079543796,0.48,0.303,1,"3","NECAP2","AVC"
0.000183369482937011,0.627264490966949,0.276,0.124,1,"3","SH3BP2","AVC"
0.000186969384645976,0.692192313270462,0.296,0.139,1,"3","STS","AVC"
0.000187670536960311,0.722218542983702,0.653,0.44,1,"3","JAK1","AVC"
0.000187964094594245,0.499545916380615,0.582,0.355,1,"3","CTSV","AVC"
0.000189184600829745,0.550223674094958,0.765,0.55,1,"3","XPNPEP1","AVC"
0.000190002666813762,0.516852010174051,0.867,0.691,1,"3","INF2","AVC"
0.000192722920370563,0.455189779540429,0.551,0.316,1,"3","TOP3A","AVC"
0.000194824411788854,0.889926185160245,0.429,0.246,1,"3","TMBIM1","AVC"
0.000195106988709152,0.345093837533364,0.337,0.157,1,"3","LRRC45","AVC"
0.000196043196108427,0.473274024718808,0.867,0.747,1,"3","SLC25A1","AVC"
0.000199581473199607,0.94779454801204,0.286,0.134,1,"3","MTAP","AVC"
0.000200921044047594,0.520981013712041,0.837,0.659,1,"3","TRAP1","AVC"
0.000202549917472055,0.495870498785389,0.327,0.159,1,"3","DCLK2","AVC"
0.000207520116491116,0.272335910824627,0.265,0.112,1,"3","ZNF681","AVC"
0.000207608697067035,0.373026294543661,0.857,0.631,1,"3","CHAMP1","AVC"
0.000211264609647384,0.538140800648576,0.735,0.506,1,"3","UTRN","AVC"
0.000212004593222108,0.480646614782814,0.918,0.743,1,"3","UQCC2","AVC"
0.00021519828626107,0.614239587064536,0.694,0.469,1,"3","LRP5","AVC"
0.000215859920558637,0.682368186936651,0.337,0.167,1,"3","HSCB","AVC"
0.00021702702594458,0.72536658513699,0.673,0.518,1,"3","PRKCSH","AVC"
0.000217112618503596,0.353819824122813,0.5,0.266,1,"3","PHLPP1","AVC"
0.000217243418756356,0.739247932832096,0.398,0.216,1,"3","ETV5","AVC"
0.000217916477547727,0.505846060007745,0.612,0.376,1,"3","GTPBP2","AVC"
0.000218257232413255,0.563366704066066,0.5,0.264,1,"3","PRDM5","AVC"
0.000218967490190516,0.347514413448865,0.571,0.325,1,"3","TPD52L1","AVC"
0.000220119907523875,0.474189024342362,0.653,0.401,1,"3","PIAS4","AVC"
0.00022019612490384,0.449716112735705,0.867,0.684,1,"3","TRIM28","AVC"
0.000220711289861531,0.416546896302334,0.755,0.483,1,"3","YEATS2","AVC"
0.000224828194573206,0.470555286715536,0.867,0.703,1,"3","GATAD2A","AVC"
0.000225243627154464,0.447586161063863,0.857,0.647,1,"3","MEX3A","AVC"
0.000227248360096297,0.496445075047987,0.602,0.378,1,"3","TIMM8A","AVC"
0.000228149633603408,0.487396391007214,0.867,0.686,1,"3","SUMO2","AVC"
0.000228670195684015,0.506462802214871,0.745,0.569,1,"3","SLC2A4RG","AVC"
0.000228892298395413,0.532768993065469,0.704,0.453,1,"3","PDCL","AVC"
0.000229136462553221,0.344210218952585,0.99,0.925,1,"3","CALM3","AVC"
0.000229489967590064,0.630178690480821,0.5,0.29,1,"3","RAD51B","AVC"
0.000229967754214984,1.16706861708259,0.357,0.194,1,"3","RAB8B","AVC"
0.000233074011158358,0.637636899918799,0.449,0.247,1,"3","NT5C3A","AVC"
0.000233760221872395,0.370825669463769,0.541,0.304,1,"3","FANCC","AVC"
0.000237942114756576,0.84577340839011,0.388,0.212,1,"3","KLF6","AVC"
0.000238321185481135,0.553857629583424,0.888,0.691,1,"3","MYDGF","AVC"
0.000238427249739656,0.471531195030732,0.786,0.549,1,"3","IPO5","AVC"
0.000238738806210954,0.763301305313262,0.49,0.307,1,"3","TAGLN","AVC"
0.000239168288252553,0.563685472144361,0.684,0.447,1,"3","MGAT1","AVC"
0.000239298587888682,0.484797745431555,0.531,0.295,1,"3","RNF220","AVC"
0.000241592111794201,0.464644892505942,0.327,0.155,1,"3","ZNF646","AVC"
0.000245042457236695,0.495114552047171,0.684,0.436,1,"3","ITGB5","AVC"
0.00024561949878924,0.326142893633738,0.888,0.733,1,"3","BRD7","AVC"
0.000248770609317619,0.524815977532345,0.541,0.317,1,"3","DHRS3","AVC"
0.000249808650936537,0.82224972394824,0.837,0.646,1,"3","HMGCR","AVC"
0.000256906187417964,0.698544339068373,0.418,0.237,1,"3","FAM219A","AVC"
0.000258791373788045,0.332362210852417,0.439,0.224,1,"3","TCF7","AVC"
0.000259553144539457,0.477136862695404,0.867,0.724,1,"3","POLR2H","AVC"
0.000260522746241142,0.578612526006083,0.429,0.233,1,"3","ORC5","AVC"
0.000260772492676629,0.461648847681366,0.704,0.455,1,"3","ALMS1","AVC"
0.000261696694126442,0.498723599202339,0.469,0.261,1,"3","KIAA1841","AVC"
0.000261809974122797,0.505746094684137,0.541,0.317,1,"3","RRP1","AVC"
0.000261990853459064,0.751545854249588,0.388,0.203,1,"3","SAAL1","AVC"
0.000262355872110252,0.781442247345549,0.378,0.198,1,"3","SOX13","AVC"
0.000264265421153512,0.587838978048488,0.663,0.404,1,"3","PGAP2","AVC"
0.000264361649622452,0.500836469174277,0.745,0.563,1,"3","IARS","AVC"
0.000266711322132698,0.628522761756837,0.367,0.191,1,"3","APLP1","AVC"
0.000266953948385686,0.434251269900683,0.857,0.67,1,"3","BANF1","AVC"
0.000269381233439712,0.529522565839288,0.755,0.548,1,"3","WDR43","AVC"
0.000269852511634188,0.548350831972508,0.357,0.178,1,"3","RNFT2","AVC"
0.000272001444221267,0.620831395889732,0.469,0.265,1,"3","CCDC138","AVC"
0.000273368913561631,0.294621982431419,0.939,0.889,1,"3","FUBP1","AVC"
0.000273628468395279,0.522084085783819,0.745,0.51,1,"3","UNC119B","AVC"
0.000274704951105152,0.862976923696531,0.367,0.201,1,"3","INPP1","AVC"
0.000274925474184928,0.563509326720657,0.51,0.292,1,"3","SARS","AVC"
0.000275999230204558,0.944944981166874,0.469,0.285,1,"3","PAXIP1","AVC"
0.000281979627880471,0.542731837747837,0.561,0.345,1,"3","TYK2","AVC"
0.000284629270392649,0.792461259902566,0.265,0.122,1,"3","ABCC4","AVC"
0.000285521925850227,0.49665932797909,0.735,0.477,1,"3","SMARCD1","AVC"
0.000285798010803191,0.490891444397518,0.561,0.333,1,"3","ATAD3A","AVC"
0.00028808751310555,0.565225530196714,0.418,0.224,1,"3","FANCF","AVC"
0.000288508699627233,0.46460291621286,0.765,0.528,1,"3","DDX23","AVC"
0.000288679827911625,0.496568518983543,0.714,0.473,1,"3","ELMSAN1","AVC"
0.000290424321329865,0.446593546516708,0.673,0.42,1,"3","PRPS1","AVC"
0.000291699690052628,0.60208986062403,0.653,0.427,1,"3","CEP192","AVC"
0.000296996412399435,0.675182551449534,0.622,0.42,1,"3","EMC9","AVC"
0.000299196601050137,0.433076259451057,0.418,0.224,1,"3","XRCC4","AVC"
0.000299472936692117,0.757512687606244,0.306,0.146,1,"3","ZNF624","AVC"
0.000300258146390452,0.628249290220612,0.694,0.48,1,"3","CSNK1G2","AVC"
0.000301047065458174,0.790919104234674,0.5,0.298,1,"3","DPM2","AVC"
0.00030199689485844,0.811353941703246,0.286,0.136,1,"3","C2orf76","AVC"
0.000303907811555035,0.611249767228806,0.52,0.302,1,"3","TBPL1","AVC"
0.000305054487390705,0.43954486755381,0.786,0.524,1,"3","IRF3","AVC"
0.000305278614361558,0.53074424740387,0.561,0.33,1,"3","TMEM138","AVC"
0.000306271623056167,0.470504813885131,0.837,0.643,1,"3","SH3GL1","AVC"
0.000307718815873342,0.461343221761488,0.827,0.6,1,"3","NUP58","AVC"
0.000308214122966604,0.562605682643968,0.561,0.327,1,"3","CDK11B","AVC"
0.000309795101976148,0.67615264113404,0.643,0.446,1,"3","CEMIP2","AVC"
0.000310443770694381,0.6131089044874,0.704,0.498,1,"3","ACP1","AVC"
0.000310599822794703,0.400039879058379,0.673,0.418,1,"3","TMEM60","AVC"
0.000312362775153941,0.49092336462992,0.684,0.458,1,"3","HMCES","AVC"
0.000316683773430495,0.854627054803172,0.469,0.271,1,"3","PMP22","AVC"
0.000316892147138783,0.489697491430405,0.816,0.602,1,"3","WSB2","AVC"
0.000317725344146155,0.72213004941487,0.357,0.187,1,"3","DDX10","AVC"
0.000327163535693456,0.663475785163266,0.276,0.126,1,"3","POC5","AVC"
0.000327807943950269,0.982899917928734,0.286,0.143,1,"3","JDP2","AVC"
0.000328556031821956,0.572373008213021,0.388,0.208,1,"3","TMEM254","AVC"
0.000330290139394726,2.42127482480691,0.378,0.244,1,"3","ENG","AVC"
0.000331053075314593,0.437483109577543,0.337,0.163,1,"3","ZNF682","AVC"
0.000331690280166752,0.594891511563214,0.602,0.385,1,"3","TPST1","AVC"
0.000333456993940091,0.419009087490478,0.622,0.373,1,"3","CASP6","AVC"
0.000333944453639246,0.590130674702775,0.449,0.248,1,"3","CMC1","AVC"
0.000336643144670134,0.708748343924565,0.898,0.774,1,"3","CD276","AVC"
0.000337048969603761,0.408497559035716,0.776,0.578,1,"3","GFPT1","AVC"
0.000337436775765543,0.849827948714765,0.337,0.181,1,"3","NUFIP1","AVC"
0.000337465135062111,1.46092611731,0.255,0.119,1,"3","NACC2","AVC"
0.000338612216374884,0.477928903634313,0.755,0.511,1,"3","CEBPG","AVC"
0.000340288816613365,0.410232572125439,0.908,0.705,1,"3","PBRM1","AVC"
0.000341649668639852,0.55173201693275,0.694,0.449,1,"3","MPDU1","AVC"
0.000342023834342229,1.16849111911013,0.755,0.579,1,"3","SEMA4C","AVC"
0.000343793440869526,0.6480791171084,0.633,0.43,1,"3","MAN2A1","AVC"
0.000344447917483037,0.557322409377371,0.704,0.476,1,"3","DDX21","AVC"
0.000347362958472323,0.4662820101297,0.776,0.56,1,"3","ZCRB1","AVC"
0.000347606282851189,0.800438950559277,0.48,0.28,1,"3","IFNAR2","AVC"
0.000349008391542143,0.620534880610959,0.48,0.271,1,"3","CRYBG3","AVC"
0.000351294859843047,0.761780455257135,0.398,0.225,1,"3","PLSCR3","AVC"
0.000352640512657805,0.409766129766336,0.98,0.909,1,"3","PTMS","AVC"
0.000353322369821751,0.587638173376624,0.684,0.467,1,"3","TECR","AVC"
0.000353455410916374,0.561384756159036,0.776,0.512,1,"3","WBP1L","AVC"
0.000353780860781241,1.05795512914646,0.429,0.253,1,"3","SEMA3F","AVC"
0.000355504193674265,1.48553426345701,0.306,0.165,1,"3","TCN2","AVC"
0.000359815699686377,0.455497383004701,0.837,0.664,1,"3","STAG2","AVC"
0.000360569832556234,0.483541335778857,0.531,0.295,1,"3","NFKB2","AVC"
0.000361007462283371,0.412424051630324,0.633,0.366,1,"3","MON1B","AVC"
0.000362142318415299,0.467892687177137,0.765,0.524,1,"3","CEBPZ","AVC"
0.000363414632423859,0.576602517404217,0.704,0.461,1,"3","NUBP2","AVC"
0.000368979341548454,0.500874513338485,0.867,0.671,1,"3","EIF2S1","AVC"
0.000372336515625759,0.707629043482843,0.316,0.157,1,"3","TOE1","AVC"
0.000372916721339026,0.453867006975835,0.469,0.261,1,"3","FBXL7","AVC"
0.000374078780770974,0.321613507925684,0.408,0.211,1,"3","SIMC1","AVC"
0.000376263153187881,0.472344067052891,0.52,0.306,1,"3","ZNF142","AVC"
0.000376323579795235,0.466109698594702,0.653,0.433,1,"3","PHF5A","AVC"
0.000378030357778368,0.690742685358431,0.643,0.443,1,"3","APAF1","AVC"
0.000382217556619062,0.500100580675752,0.867,0.666,1,"3","GTF2A2","AVC"
0.000383542872014034,0.715382228409692,0.296,0.143,1,"3","SPR","AVC"
0.00038700271173708,0.439194511373519,0.735,0.524,1,"3","NOTCH3","AVC"
0.000388646425213295,1.47743054118951,0.276,0.145,1,"3","PDIA5","AVC"
0.000389993750453031,1.58736848371859,0.276,0.143,1,"3","CD109","AVC"
0.000395886744028949,0.587935211614217,0.592,0.386,1,"3","TATDN2","AVC"
0.000397782090260222,0.82005160747169,0.255,0.12,1,"3","TRMT61A","AVC"
0.000399500562773898,0.384275215516793,0.898,0.703,1,"3","PSMD13","AVC"
0.000400337634540571,0.406422497697679,0.439,0.233,1,"3","ZNF184","AVC"
0.000401235968907592,0.556812392909998,0.541,0.327,1,"3","OBI1","AVC"
0.000402017171747249,1.11841092686724,0.398,0.232,1,"3","SERPINE2","AVC"
0.000405548834681858,0.451229129423659,0.714,0.467,1,"3","CCDC82","AVC"
0.000413222083783666,0.419237546759109,0.367,0.194,1,"3","B4GALNT4","AVC"
0.00041401688888366,0.581299643204659,0.592,0.343,1,"3","PROSER1","AVC"
0.000417853279837753,0.929804697354549,0.673,0.47,1,"3","SH3BGRL3","AVC"
0.000420061321216642,0.508873937780904,0.51,0.288,1,"3","GTPBP3","AVC"
0.00042556376033198,1.03407061738992,0.316,0.163,1,"3","TLE3","AVC"
0.000425848973013357,0.385478140503028,0.643,0.378,1,"3","TSTA3","AVC"
0.000427000644884968,0.320743245623631,0.98,0.949,1,"3","GSTP1","AVC"
0.000427176456496859,0.916841101072041,0.316,0.166,1,"3","TMEM243","AVC"
0.000428017940032849,0.511700598066617,0.663,0.446,1,"3","POLR2D","AVC"
0.000429126603171438,0.538044397268472,0.327,0.163,1,"3","UTP15","AVC"
0.000435006181046206,0.374959171527527,0.847,0.612,1,"3","CLPP","AVC"
0.00043799621724481,0.57908095367036,0.755,0.584,1,"3","CNOT8","AVC"
0.000440418131143901,0.611585836398838,0.582,0.369,1,"3","SHLD2","AVC"
0.000445681401535742,0.484089374364996,0.918,0.769,1,"3","C12orf57","AVC"
0.000446262360976594,0.753831514865507,0.602,0.397,1,"3","EXOC6","AVC"
0.000448178308302379,0.619526869984034,0.51,0.303,1,"3","ZBTB14","AVC"
0.000452147596643822,0.738362036951629,0.418,0.242,1,"3","NQO1","AVC"
0.000456253578312171,0.676779513217999,0.276,0.131,1,"3","FGFRL1","AVC"
0.000457224492070637,0.379472133256826,0.796,0.598,1,"3","PMF1","AVC"
0.000461238488797028,0.390590755945662,0.531,0.297,1,"3","TUBGCP3","AVC"
0.000472637413805036,0.533083329356967,0.755,0.538,1,"3","SRPRB","AVC"
0.000474326813252503,0.455797726255466,0.867,0.61,1,"3","HM13","AVC"
0.00047939729305506,0.336671378068618,0.949,0.877,1,"3","EIF3B","AVC"
0.00047984027381245,0.525520725388881,0.673,0.428,1,"3","DHPS","AVC"
0.000480824328377432,0.512119848525441,0.561,0.359,1,"3","TYRO3","AVC"
0.000481177238352452,0.548382195505331,0.602,0.373,1,"3","OSBPL11","AVC"
0.00048272255743335,0.398324281118004,0.724,0.496,1,"3","PDCD5","AVC"
0.000484450829565558,0.504617677431859,0.49,0.288,1,"3","RAPH1","AVC"
0.0004850124592539,0.713308876143174,0.306,0.153,1,"3","ADPRM","AVC"
0.000485909570974607,0.396624221792488,0.48,0.267,1,"3","ZC3H10","AVC"
0.000489129196843822,0.616456064902833,0.398,0.216,1,"3","VAV2","AVC"
0.00049001268011665,0.520019685453965,0.724,0.514,1,"3","RBM12","AVC"
0.000491683864522494,0.620562810736804,0.827,0.701,1,"3","DAP","AVC"
0.000491810416220399,0.434408298470611,0.796,0.64,1,"3","KBTBD2","AVC"
0.000495749978808913,0.494464809376418,0.847,0.695,1,"3","UBTD2","AVC"
0.000499259090420614,0.518279021357958,0.694,0.441,1,"3","TSR2","AVC"
0.000502515701066858,0.485747850045286,0.918,0.758,1,"3","SEC61A1","AVC"
0.000503523610667275,0.555303064944748,0.306,0.151,1,"3","ZNF202","AVC"
0.000503566132694628,0.471573175978151,0.714,0.493,1,"3","RAB5C","AVC"
0.000503599362968779,0.799011779887244,0.276,0.134,1,"3","TAF1A","AVC"
0.000507040730991217,0.379454886188745,0.888,0.736,1,"3","PSPC1","AVC"
0.000507503415643152,0.571685792270494,0.684,0.47,1,"3","SMIM15","AVC"
0.000508574748383097,0.425035804522081,0.612,0.375,1,"3","TMEM132A","AVC"
0.000508996569941119,0.279765881940006,0.98,0.856,1,"3","HBS1L","AVC"
0.000513355668676624,0.45592928678626,0.643,0.402,1,"3","HTRA2","AVC"
0.000523275855918449,0.430189432514197,0.531,0.314,1,"3","UBAP2","AVC"
0.000525487134157617,0.598316026313248,0.347,0.183,1,"3","NPNT","AVC"
0.000525630544416599,0.328498259038933,0.429,0.229,1,"3","THAP9","AVC"
0.000525829849503353,0.434828336681772,0.571,0.346,1,"3","TTI1","AVC"
0.000525866310742802,0.346344718326398,0.316,0.16,1,"3","GJA5","AVC"
0.000527252161485019,0.738234767132052,0.378,0.205,1,"3","GCLM","AVC"
0.000530137304251265,0.477174788557305,0.837,0.645,1,"3","PKN1","AVC"
0.000530544428770734,0.296902611061583,0.643,0.396,1,"3","TBL3","AVC"
0.00053401989258558,0.414410419386585,0.816,0.603,1,"3","TIMM10","AVC"
0.000539049669459399,0.576666434544333,0.643,0.439,1,"3","TSPAN4","AVC"
0.000539806980961977,0.508037562306986,0.633,0.415,1,"3","PPT1","AVC"
0.000547035587117266,0.422913185113837,0.888,0.802,1,"3","NACC1","AVC"
0.000564244441864662,0.616120484934317,0.571,0.339,1,"3","AP1S1","AVC"
0.000579374779637763,0.47121672472125,0.602,0.367,1,"3","OGFOD1","AVC"
0.000582945205862267,0.390894083427781,0.939,0.802,1,"3","PRPF40A","AVC"
0.000583632479320368,0.861893124223301,0.5,0.309,1,"3","TLE2","AVC"
0.000583959894364324,0.69943310510867,0.694,0.493,1,"3","SOGA1","AVC"
0.000589225082487925,0.387874212725209,0.959,0.844,1,"3","B2M","AVC"
0.000603973207195446,0.407474107330091,0.776,0.567,1,"3","TBCD","AVC"
0.000603992946908346,0.450790601062019,0.724,0.512,1,"3","EIF2B1","AVC"
0.00060573633944137,0.677956207830426,0.531,0.328,1,"3","SHKBP1","AVC"
0.000607133320760853,0.330567624789499,0.888,0.732,1,"3","EPN1","AVC"
0.000607693170957675,0.750639847301434,0.643,0.447,1,"3","BIN1","AVC"
0.000608434736531743,0.43769317410153,0.408,0.215,1,"3","RP2","AVC"
0.000608459274228579,0.369091500573996,0.969,0.876,1,"3","ADD3","AVC"
0.000611164080815388,0.532793147010883,0.745,0.541,1,"3","BRD8","AVC"
0.000612902399520318,0.478792406096327,0.704,0.492,1,"3","RB1","AVC"
0.000612908669078489,0.757429722835291,0.286,0.145,1,"3","CCDC3","AVC"
0.000613739546248609,0.638478437977562,0.847,0.683,1,"3","COL4A1","AVC"
0.000614330446913243,0.445162684304728,0.582,0.356,1,"3","HEATR1","AVC"
0.000619791469907529,0.427248913293944,0.714,0.509,1,"3","TCF3","AVC"
0.000622329783933093,0.445916982583647,0.755,0.528,1,"3","CSTF2T","AVC"
0.00062322504656731,0.640733462813435,0.51,0.306,1,"3","DZIP1","AVC"
0.000626097561288001,0.498637671011747,0.531,0.313,1,"3","CSRNP2","AVC"
0.000626347519615888,0.384085092341741,0.929,0.755,1,"3","CFDP1","AVC"
0.000627554790524651,0.428488726904203,0.653,0.431,1,"3","KIF1BP","AVC"
0.000629620578023672,0.528286275248439,0.673,0.446,1,"3","EMG1","AVC"
0.000632443809428298,0.45998260367308,0.714,0.518,1,"3","B4GALT2","AVC"
0.000633650197572975,0.424218841917442,0.378,0.195,1,"3","ATRIP","AVC"
0.000638904116571447,0.476680231951998,0.755,0.521,1,"3","SLC35A4","AVC"
0.000641661702617624,0.442310902625822,0.745,0.523,1,"3","LASP1","AVC"
0.00064504307962082,0.345800344867672,0.959,0.85,1,"3","SMARCB1","AVC"
0.000651575413670915,0.369422467356453,0.541,0.309,1,"3","ADAT1","AVC"
0.000653257656111315,0.777390196700349,0.286,0.145,1,"3","GAS7","AVC"
0.000655627272972435,0.529689152591765,0.347,0.178,1,"3","BEND7","AVC"
0.000658717462129689,0.590917143833006,0.571,0.367,1,"3","MTMR12","AVC"
0.000664614195136234,1.26944257212143,0.48,0.32,1,"3","ARHGAP28","AVC"
0.00066997592653476,0.50622066375296,0.745,0.571,1,"3","TFDP1","AVC"
0.00067278264702672,0.607472198529913,0.633,0.425,1,"3","UGCG","AVC"
0.000680788904088369,0.435002520714869,0.663,0.421,1,"3","PYM1","AVC"
0.000684426939769783,0.509652250849524,0.704,0.487,1,"3","RRP1B","AVC"
0.000689704534429374,0.659893208021304,0.327,0.171,1,"3","CTU2","AVC"
0.000690668973455946,0.63560821896963,0.316,0.16,1,"3","EXOC8","AVC"
0.000697297713523161,0.581898538493299,0.663,0.469,1,"3","ELP6","AVC"
0.000699230374712167,0.786376648742154,0.378,0.214,1,"3","ANKRD27","AVC"
0.000701959211950109,0.568620459988659,0.633,0.433,1,"3","LIN28B","AVC"
0.000702453324349187,0.641662744961535,0.684,0.466,1,"3","TNFRSF21","AVC"
0.000716526521440723,0.506538988003427,0.786,0.558,1,"3","TRMT112","AVC"
0.000717727031752317,0.717731675460743,0.276,0.136,1,"3","DAGLA","AVC"
0.000722903379247011,0.505623205533956,0.398,0.217,1,"3","TWNK","AVC"
0.00072670778337168,0.458875833919187,0.755,0.554,1,"3","TM7SF3","AVC"
0.00073292146192112,0.427757924381463,0.755,0.54,1,"3","ABHD17B","AVC"
0.000735085950209604,0.447035386633332,0.694,0.465,1,"3","SAP30","AVC"
0.000736623368328136,1.03975662139936,0.296,0.159,1,"3","YOD1","AVC"
0.000742259484254498,0.566021588208405,0.541,0.324,1,"3","ZC3HAV1L","AVC"
0.000744478031519585,0.498498187694568,0.582,0.379,1,"3","CPSF4","AVC"
0.000749174920409153,0.40794950621944,0.888,0.764,1,"3","PSMD1","AVC"
0.000752260459084324,0.579599532133919,0.378,0.204,1,"3","FAM133B","AVC"
0.000753319360402187,0.773787783205981,0.51,0.317,1,"3","ADGRA2","AVC"
0.000755557870403151,0.574552591515437,0.367,0.202,1,"3","TMEM246","AVC"
0.000757495428576718,1.62926637143132,0.918,0.765,1,"3","PRCP","AVC"
0.000757810922624077,0.536615608089429,0.714,0.502,1,"3","TRIP6","AVC"
0.000759271313356878,0.534945535190647,0.367,0.197,1,"3","ENTPD5","AVC"
0.000759771749134792,0.573531380905278,0.439,0.248,1,"3","TMEM177","AVC"
0.000760032526061399,0.399264882948918,0.939,0.822,1,"3","EIF4G2","AVC"
0.000770349380869469,0.663018449829463,0.48,0.295,1,"3","PGAM5","AVC"
